Content,Label
Dziękuję każdemu z Was! 😊 #BeLikePoland 🇵🇱,Tarczynski
Ready.,Tarczynski
Bill Whitaker: “You’ve changed your positions so much that no one believes anything.  Harris: “Well. I’m the vice president and I travel a lot. 😂,Tarczynski
Live now:,Tarczynski
Ciiii… ona tego nie mówiła.,Tarczynski
Vote Trump! #PolesForTrump 🇵🇱🇺🇸  #Trump2024  #MAGA,Tarczynski
👇HOLY ****! This is today's lead article from Germany’s largest news magazine. @derspiegel. They now paint @elonmusk as a public enemy and a direct threat to democracy.  The mainstream media truly are the cancer of society.,Tarczynski
Boss 😎 #Trump2024,Tarczynski
CNN ❗️,Tarczynski
Biedni ludzie szukający swojego miejsca na Ziemi…,Tarczynski
Virginia now!,Tarczynski
Macie polską krew na rękach!,Tarczynski
👇Chłopaku. nawet nie widziałem. że istniejesz. Nie daj zrobić z siebie kozła ofiarnego tej bandy nieudaczników.,Tarczynski
Taki lewacki.,Tarczynski
Wiadomix.,Tarczynski
Tv Republika teraz!,Tarczynski
Ostry atak na Tuska i jego kamerzystę!,Tarczynski
Zastanawia mnie ile on zapłacił za to nagranie 😂😂😂,Tarczynski
Jak łzy w deszczu 😂,Tarczynski
Pozytywne!,Tarczynski
Spoko.Testy płci przeprowadzone przez Międzynarodową Federację Boksu (IBA). które w ubiegłym roku doprowadziły do dyskwalifikacji dwóch pięściarek. były bezprawne i brakowało im wiarygodności - przekazał w niedzielę MKOl. #PAPinformacje  https://pap.pl/aktualnosci/mkol-testy-plci-iba-na-imane-khelif-i-lin-yu-ting-byly-bezprawne-i-niewiarygodne-nic-z…,Tarczynski
Schizophrenii słuchałem w podstawówce. Roots to dojrzała produkcja z liceum i tak można to opisywać.   Dojrzewali muzycznie.  Ale gdy wczoraj porównywałem Maxa do Chucka Schuldinera i Dimebaga. skończył na trzecim miejscu… Poza tym uważam. że Pantera przyczyniła się do upadku,Tarczynski
Mowa nienawiści tak jak ja rozumieją 👇,Tarczynski
#CPK 👇,Tarczynski
Dziś od godz.1:00 polskiego czasu będę gościem największego tej nocy podcastu na świecie! Patrick Bet David i największe nazwiska światowej polityki! Polecam! #Trump2024,Tarczynski
Ale ja to okłamał? Tusk łgał? Łże?,Tarczynski
Polecam! Dobry obiektywny materiał!,Tarczynski
Dno.,Tarczynski
English profile soon.,Tarczynski
Złoto 😎,Tarczynski
Dziewięciomiesięczne dziecko…Interview with the man who tried to compress the wound of the 9-month-old baby stabbed by the Islamist terrorist in Sydney today.  He says the thinks the baby will be fine but is unsure about the mother as a lot of blood was coming out of her mouth.  Several people killed,Tarczynski
Ilość głosów: 210 942  Dziękuję!  #BeLikePoland 🇵🇱,Tarczynski
God help USA 🤦‍♂️,Tarczynski
Nie odnosiłem się i nie prostowałem tych bredni. ale już czas.  Informacje nie wyszły ode mnie lecz od służb prasowych. nie z PiS. Zwykła prasówka.  Pan Sawicki wyśmiewając mieszkańców wsi i powielając stygmatyzujące polską wieś postawy pokazał prawdziwe oblicze koalicji Tuska…– PiS prowadzi narrację. że ich kandydat lepiej dogada się z Trumpem. donoszą na polski rząd do sztabu amerykańskiego prezydenta. ale to pokaz zwykłej gówniarzerii – ocenia Sawicki i wbija szpilę @D_Tarczynski.  Więcej: https://wprost.pl/11861169,Tarczynski
Europe needs Trump!  VOTE! VOTE! VOTE! FIGHT! FIGHT! FIGHT!  #PolesForTrump #Trump2024  #MAGA,Tarczynski
#MuremZaPolskimMundurem,Tarczynski
Śmieszne AI 😀,Tarczynski
🇵🇱,Tarczynski
Step by step. Europe will rise!,Tarczynski
Tune in to 𝕏 tomorrow for an exclusive Spaces with Elon Musk and Donald Trump❗️  Monday. 8 PM ET / 5 PM PT,Tarczynski
Żodyn się nie spodziewał…,Tarczynski
Wystarczył rok aby Tusk ogłosił otwarcie 49 centrów dla migrantów na które chce wydać 432 mln zł z naszych podatków. Ostrzegaliśmy.  #RokKłamstw,Tarczynski
So nice of you IDF 🤭,Tarczynski
#RokKłamstw 👇,Tarczynski
Sikorski udaje głupka. ale dobrze wie jaka jest procedura implementacji dokumentów w UE.   Obronimy Polskę przed islamistamistycznymi terrorystami!,Tarczynski
CNN: There was anticipation here and elsewhere that there may be a special guest. I am told by Democrats that Kamala Harris was their special guest.,Tarczynski
CNN: Muzułmańscy migranci wyrzucają chrześcijan na śmierć.,Tarczynski
Za chwilę z Nowego Jorku będę gościem  w programie Jedziemy. Polecam!  #Trump2024,Tarczynski
Nie w PA.,Tarczynski
2 maja! 🇵🇱,Tarczynski
BOOM!  PA VOTER: We've had both of the candidates in office before and we've gotten to see what they'd do. When facts come to facts,Tarczynski
Nie kasujcie tlita 😎,Tarczynski
Yes. Deported immediately.,Tarczynski
😂😳🚨 This Woman is heartbroken because Donald Trump stole her family and she doesn’t know what to do  What advice would you give her ?  #DNCChicago #DNC #DNCConvention,Tarczynski
Matka Trzaskowskiego była agentem SB pod pseudonimem Justyna.   Nikt nie odpowiada za zdrady rodziców jednak gdy dorosłe dzieco kontynuuje wspieranie agentów samo decyduje się wspierać ich zdrady…,Tarczynski
I need your passport 😀,Tarczynski
Wyobraźcie sobie. że ja mam taki zarzut…   Wiecie co by było?,Tarczynski
Sound of freedom!,Tarczynski
Dziękuję!,Tarczynski
Prokurator 👇,Tarczynski
ZERO chance of illegal migration! #Trump2024  #PolesForTrump,Tarczynski
Uśmiechnięta Polska.,Tarczynski
Oni obchodzą ŚWIĘTO dyni… Czujecie?   #ŚwiętoDyni,Tarczynski
Dziękuję za komentarz i zwiększenie zasięgów. Zdjęcia dla atencji.,Tarczynski
Biorę udział w amerykańskiej kampanii prezydenckiej od dłuższego czasu. Widziałem już wiele naprawdę ostrych akcji i było wiele mocnych wypowiedzi ale to co dziś zaproponowała Harris to po prostu propozycja komunistycznej cenzury! Wszyscy są tutaj oburzeni. Szczególnie młodzi.,Tarczynski
Co tam się dzieje??????!!!!!!?????!!!!,Tarczynski
Tak. I tak będzie.,Tarczynski
👇Róża Thun przekonuje. że pakt migracyjny przyjęty przez PE przyniesie Polsce same korzyści https://salon24.pl/newsroom/1375458.roza-thun-broni-paktu-migracyjnego-cala-ue-opiera-sie-na-solidarnosci…,Tarczynski
Strasbourg. 22.10.2024 #MeczetyTuska,Tarczynski
https://pbs.twimg.com/amplify_video_thumb/1833721732844113920/img/UWh4b9KNnRGz6L_n.jpg,Tarczynski
To jest kobieta.,Tarczynski
👇Mohammad Tawhidi - Światowa Rada Imamów.,Tarczynski
Botoks szkodzi kobietom.  Opinia.,Tarczynski
😎 #Debate2024,Tarczynski
Nie wiem kim Pani jest Pani Marchewa. nie wiem o czym Pani śni i nie wiem co rano czuje. a wieczorem gotuje.  Wiem jedno: Życzę Pani oraz Pani sześciu obserwującym dobrego dnia.,Tarczynski
Ostrzegali 👇.@JanezLenarcic: dzięki systemowi świadomości powodzi. w ramach systemu Copernicus. zapewniliśmy wczesne ostrzeganie zagrożonym obszarom od 10 września. Wysłaliśmy ponad 100 ostrzeżeń do władz w całym regionie do 13 września.,Tarczynski
Uśmiechnięci fachowcy 👇,Tarczynski
I will fight for our children!  God will provide with all we need to win!,Tarczynski
Zaczerwienił się.,Tarczynski
#Trump2024March 16. 2024:,Tarczynski
Jazda!,Tarczynski
Dzień dobry 😀,Tarczynski
Za 3h,Tarczynski
Giertych gdy nie może spać po sukcesie Trumpa! 🤭,Tarczynski
#StrefaStarcia ! Dziś o 21.30 będę gościem telewizji    Polecam!,Tarczynski
Trump: We have a president that doesn't know he's alive! 😂,Tarczynski
Ostrzegaliśmy przed Tuskiem.  Wyrzucimy #PaktMigracyjny do kosza w nadchodzącej kadencji!,Tarczynski
We made it in US!  We can make it in Poland! 🇵🇱,Tarczynski
Cenk would you work with me? 😎,Tarczynski
Już w niedzielę wybory! 🇵🇱  Proszę o Państwa głos.,Tarczynski
😀🇵🇱,Tarczynski
😁  #Trump2024,Tarczynski
Wnuk kopią 1:1 ! 🇵🇱,Tarczynski
I’ll be there 😎,Tarczynski
Potężne wsparcie dla delegacji!  Witam Piotrze! 🇵🇱Z całego serca dziękuję Wam za ogromne poparcie. jakiego udzieliliście mi w wyborach. Dzięki Waszym głosom uzyskałem mandat posła do Parlamentu Europejskiego. co jest dla mnie ogromnym zaszczytem i zobowiązaniem!  📊💪 Udało mi się zdobyć najlepszy wynik na całej liście Prawa i,Tarczynski
😳Kamala Harris: I may not have the answer as soon as you ask it about a specific policy sometimes because I'm gonna want to research it...I'm kind of a nerd sometimes ha ha ha ha ha! I confess!,Tarczynski
ALKOMAT natychmiast!  Nie żadne oświadczenia i sole trzeźwiące  Alkomat i sprawa będzie wyjaśniona ale czy ma odwagę?  Ma szansę pokazać klasę lub okazać się tchórzem.,Tarczynski
https://pbs.twimg.com/amplify_video_thumb/1826841871185833985/img/Kpp6u493HRG0tarI.jpg,Tarczynski
Dziękuję! 🇵🇱 #BeLikePoland,Tarczynski
👇They kept Kamala off the campaign trail all day two weeks before the election to prepare for this interview and this was the result...,Tarczynski
#DzieńNiepodległości 🇵🇱,Tarczynski
Tusk się dzieje.  Jak zawsze.   Dziękuję za uwagę.Bezrobocie w górę. Co się dzieje? https://businessinsider.com.pl/gospodarka/wzrost-bezrobocia-w-polsce-nietypowe-zjawisko-jak-na-te-pore-roku/rmgq9e6?utm_source=dlvr&utm_medium=social&utm_campaign=X_businessinsider…,Tarczynski
So should we like not hot. not have obsession or just like what left want?  Coz I don’t get it.   Should we like this kind of ladies? 👇,Tarczynski
Salem. Virginia. Starting soon!  #Trump2024 #PolesForTrump,Tarczynski
Iron Lady. Thank You.,Tarczynski
Gratuluję!,Tarczynski
Tak. Możemy wygrać i wygramy! #Trump2024,Tarczynski
Kamala.,Tarczynski
Wracam za 2 tygodnie.,Tarczynski
Zaczynamy za chwilę! Będę komentować wyniki tutaj 👇,Tarczynski
#PaktMigracyjny,Tarczynski
Panie Tomku proszę dbać o ciśnienie 😊,Tarczynski
Gospodynią?! Infollow.,Tarczynski
💪,Tarczynski
Full interview on  👇,Tarczynski
Towary i ten…  Naczy. naczy ten…,Tarczynski
Pollsters have skewed the odds in Kamala’s favour.   Here is how they did it:Meet the French trader who bet $40 million on Trump winning the election.,Tarczynski
Strasburg. 19.09.2024  O niemieckiej agenturze i ekoterroryzmie.,Tarczynski
#MakePolandGreatAgain 🇵🇱,Tarczynski
Coś tu jest grubo nie tak 👇 #Kierwiński,Tarczynski
Nawet CNN wyśmiewa katastrofalną konwencję demokratów… #Trump2024,Tarczynski
Wczorajsza debata podczas wieczoru wyborczego [NAPISY].  #Trump2024,Tarczynski
MAKE POLAND GREAT AGAIN 🔥,Tarczynski
Tak. Z procentami.,Tarczynski
No. to inwestorzy już walą do Warszawy…,Tarczynski
👏They are shamelessly copying stupid things from America. How embarrassing.,Tarczynski
Badanie alkomatem. TERAZ.  Sprawa byłaby wyjaśniona.   Minęło może 2h ?,Tarczynski
Amerykanie wiedzą więcej niż wszystkim się wydaje i nikt nie musi ich informować.  Sami sobie świetnie radzą…,Tarczynski
Niezręczność to jest gdy Sikorski chodzi w zamoczonych spodniach.   Komunikat ministra o powodziowych chwilówkach to lichwa i żerowanie na tragedii Polaków…Słowo pożyczka w tym kontekście nie powinno się pojawić. To była niezręczność komunikacyjna. Zostaną wyciągnięte konsekwencje - Szymon #Hołownia komentuje zapowiedzi ministry klimatu. Pauliny Hennig-Kloski z jego partii dotyczące pożyczek dla poszkodowanych w powodzi,Tarczynski
Yes! 🔥,Tarczynski
Potęga!   Gratuluję i witam w delegacji! 🇵🇱123 908 głosów w wyborach do @Europarl_PL i najlepszy wynik na liście @pisorgpl w Okręgu to wielki zaszczyt. ale przede wszystkim zobowiązanie 🇵🇱🤝🇵🇱  Dziękuję każdemu z wyborców. wszystkim osobom zaangażowanym w moją kampanię! 💪 W sposób szczególny dziękuję kilkudziesięciu,Tarczynski
😀 Mati zaorał!,Tarczynski
Say hello to King Sobieski.,Tarczynski
Marek Miśko. Dziękuję.  Oddaje szacunek jako Polak.,Tarczynski
Tak! Dużo dobrego będzie się działo niebawem. Dla Polski!,Tarczynski
👇Jak słucham tych wszystkich. którzy pomstują dziś na Franka Sterczewskiego. to proponuję im. żeby się przejrzeli w lustrze. @f_sterczewski. jestem dumny. że Cię znam. Bardzo dobrze zrobiłeś.,Tarczynski
Trump takes the lead in Pennsylvania❗️ (44% Reported)  🔴 Trump 49.8% 🔵 Harris 49.2%,Tarczynski
Po zabójstwie naszego żołnierza nie ma najmniejszych wątpliwości. że granicy należy bronić radykalnie.  #BeLikePoland,Tarczynski
😂😂😂😂😂😂😂Chcieli zwerbować dr. Chociana? Zapytaliśmy niemiecki wywiad o rewelacje naukowca http://dlvr.it/TDRW8k,Tarczynski
Dzięki! 😎,Tarczynski
Brawo! Powodzenia Panie Profesorze! 🇵🇱,Tarczynski
Ośmieszasz się mięczaku.,Tarczynski
Nie kłóćcie się 😎,Tarczynski
Obrzydliwy fejk z hajlowaniem to dopiero początek.  Przygotujcie się na więcej.  Znacznie więcej…,Tarczynski
#Debate2024,Tarczynski
Czerwiec 👇Jak piszą podręcznikowy niż Genueński.   Powinniśmy uważnie go obserwować. bo to właśnie niże Genueńskie doprowadzają w Polsce do największych powodzi.   Sugerowałbym rozpoczęcie opróżniania zbiorników przeciwpowodziowych.   Żeby u polityczek i miniesterek nie było zdziwienia. x.com/aametsoc/statu…,Tarczynski
Dziękuję! 😊,Tarczynski
👇Rząd Donalda Tuska planuje zmniejszenie w latach 2025-2028 wydatków na armię o ponad 57 mld zł. czyli o 25 proc! @SztabGenWP w piśmie do @MON_GOV_PL alarmuje. że oznacza to wstrzymanie kluczowych programów rozwoju naszego wojska 👇@RepublikaTV @michalrachon #Jedziemy #ScisleJawne,Tarczynski
I know… this why I do fight for Poland!  I dont give a single fuck about leftists feelings. .  Thank you very much for your attention 😎,Tarczynski
❤️🇵🇱,Tarczynski
Zmień pracę i weź kredyt.,Tarczynski
Chętnie poznam szczegóły…,Tarczynski
Tusk jest jak rtęć i Kierwińskiego angielski.,Tarczynski
Nigdy nie widziałem Harris tak przestraszonej… #Debate2024,Tarczynski
Bardzo 😎,Tarczynski
Yes. In 15 min.,Tarczynski
❗️,Tarczynski
European Parliament.  Strasbourg. 28.11.2024 #MakeChildrenSafeAgain,Tarczynski
Panie Sławomirze. w Polsce nie mamy ustroju prezydenckiego. prezydent nie uchwala podatków. pozdrawiam.,Zukowska
Uchowaj ją Boże!,Zukowska
A taki był z niego Wiking.Trochę biznesmen. trochę celebryta. trochę filozof. Istnieją obawy. że firma działała trochę na zasadzie piramidy finansowej: Jego grupa od 2018 roku budowała w Polsce wiele mieszkań,Zukowska
No na przykład jak ludzie chcą kupić homara…,Zukowska
Nie porozumieliśmy się w sprawie składki na 2026 rok. Nie ma zgody  na preferencyjne traktowanie JDG względem zarabiających tyle samo etatowców.,Zukowska
I krzyż na drogę.,Zukowska
Gdyby nie hymn. to bym zasnęła.Kandydat na Prezydenta RP dr Karol Nawrocki @NawrockiKn na Kongresie Obywatelskim #PrzyszłośćPolska: Stoczyłem w życiu wiele walk. dziś idę z Wami do najważniejszej walki. Do walki o Polskę. Do zobaczenia wszędzie tam. gdzie wierzą w Polskę! Niech żyje Polska!  #StawkąJestPolska,Zukowska
I tak od 15 lat mojego członkostwa w jednej partii - . Nigdy nie byłam w innej. nigdy z niej nie odeszłam. i tak pozostanie.  Platformerski fandom nigdy tego nie zrozumie. Jego celem jest anihilacja Lewicy jako nawet nie tyle partii. co formacji ideowej w Polsce. 1/2Może Żukowska jest ciałem ...  jeszcze w koalicji rządzącej ale duszą jest już w ... PiS.,Zukowska
A dlaczego profesjonalne księgowe (sfeminizowany zawód) mają nie zarobić? To tak jakby uprośćmy prawo. żeby nie trzeba było chodzić do prawnika. To już Magdalena Ogórek proponowała.,Zukowska
Eeee. cebulę pokroiła!,Zukowska
Nie.,Zukowska
A wsm jaki ma wybór? Matka jej nie puszczała do szkoły. nie uczyła. utrzymywała w przekonaniu. że jest upośledzona umysłowo. Może skończyła w więzieniu jakąś szkołę. to by było dobrze dla niej.,Zukowska
Była Pani niezwykle dzielna! Proszę walczyć o swoje. nikt nie ma prawa tak postępować z rodzącymi! Jaki to szpital stosuję takie praktyki w XXI w.?,Zukowska
Czyje to urojenia Pan przytacza?,Zukowska
Pani redaktor zdziwiona. że członków 5 partii jest więcej niż członków 1 partii oraz że jest większa frekwencja wtedy. kiedy nawet osoby niepłacące składek mogą głosować. w dodatku esemesowo.Ponad 22 tysiące to 2x więcej głosujących niż w wyborach szefa partii.,Zukowska
PS Karnoowskiego w krótkich włosach w Sejmie nie poznałam. Szkoda. że nie zachował tych loków. dzięki nim był bardzo charakterystyczny. teraz ginie w tłumie.,Zukowska
52-letni lider młodego pokolenia. No ok.,Zukowska
Oczywiście. ci sami ludzie.,Zukowska
Dlatego że nie można zabrać całego budżetu instytucji. Ale moim zdaniem można go bardziej okroić.,Zukowska
Dawno zbanowałam. Ogólnie niezrównoważona postać. w kółko obrażający rozmówców.,Zukowska
Przecież w tym badaniu nie są badane partie. tylko komitety wyborcze tak. jak startowały w 2023. Wszak Trzecia Droga to też dwa osobne byty parlamentarne. a nie są badane osobno.,Zukowska
No przecież właśnie Pan to robi. Wywiad z mordercą. Kiedy będzie Trynkiewicz?,Zukowska
Może on by się zajął jakąś pracą?,Zukowska
Decyzja. która zostanie podjęta przez Radę Krajową. będzie ogłoszona 15 grudnia. Nie rozumiem innych spekulacji w tej sprawie.,Zukowska
Nie popłacz się.,Zukowska
Dlatego gorąco kibicuję jego nominacji!,Zukowska
Nie było takiego głosowania.,Zukowska
To jest niby serio osoba popierająca ? IMHO wygląda to jak tania imitacja i jeszcze tańsza prowokacja.TRZYNASTEGO GRUDNIA ROKU PAMIĘTNEGO WYKLUŁA SIĘ WRONA Z JAJA NIEMIECKIEGO NIE WYSŁALI NIEMCA. NIE WYSŁALI RUSKA DALI NAM W PREZENCIE ZDRADZIECKIEGO TUSKA RUDA WRONA ORŁA NIE POKONA RUDA WRONA NIE POKONA RUDA WRONA ORŁA NIE POKONA RUDA WRONA NIE POKONA,Zukowska
A potem ci sami ludzie w sondażu odpowiedzą. że na służbę zdrowia powinno być więcej środków.,Zukowska
Obetniemy i pieniądze przekażemy na PIP. Nie będziemy się zgadzać na finansowanie kampanii kandydata PiS-u z pieniędzy IPN.IPN właśnie dał przeciwnikom polityki historycznej i rozliczeń jeszcze żyjących komunistycznych zbrodniarzy świetny argument na rzecz cięć jego budżetu. Instytucja państwowa wykorzystana do promocji kandydata na prezydenta. x.com/ipngovpl/statu…,Zukowska
IMO to się tak skończy. ale oczywiście nie będę niczego narzucać.,Zukowska
Paradygmat bezpieczeństwa mieszkańców nie musi wykluczać bezpieczeństwa uchodźców. którzy uciekają z reżimów czy z rejonów wojen.,Zukowska
No to wśród topki partii pozamiatane. Pytanie. jakie zdanie mają doły.,Zukowska
,Zukowska
Paaaaa…,Zukowska
Ja.,Zukowska
Owszem. schudłam nieco.,Zukowska
💁🏻‍♀️,Zukowska
Warto zauważyć opozycyjny zarost na Wałęsę.,Zukowska
A co w tym dziwnego?,Zukowska
No przecież Pan widzi. że siedzi.,Zukowska
Nawet ja nie bardzo. a jesteś w wieku mojej córki.,Zukowska
Mam podzielną uwagę.,Zukowska
Nie wiem. w ostatnich wyborach powszechnych w partii głosowało 13.5 tys.,Zukowska
Niektórych*  *dwie osoby.,Zukowska
To polecam Rennie na zgagę.,Zukowska
Tak. uważam. że to dużo bezpieczniejsze dla obywatela niż upieranie się przy tzw. fikcji prawnej powszechnej znajomości prawa.,Zukowska
Bo tu głosowali członkowie PIĘCIU partii. 🙄,Zukowska
To nie jest post o tym co kogo bardziej martwi.,Zukowska
W jakim trybie?,Zukowska
Kiedy planuje wprowadzić trójkąty? 🤔,Zukowska
My uważamy. że to akurat powinien być podatek.,Zukowska
To wypad 💁🏻‍♀️,Zukowska
Czy według pana ministra  pracownicy nie mają zdolności do zarabiania?,Zukowska
Tylko że w wyborach w Indiach od 20 lat nie ma urn. Głosowanie odbywa się elektronicznie.  Ale oczywiście rzucenie rasistowskim tejkiem jest u odbiorców pana Stanowskiego na propsie.  Nie jestem pewny. czy w Indiach cokolwiek policzyli. Bardziej prawdopodobne. że ktoś nasrał do urny. x.com/cb_doge/status…,Zukowska
A jak przejdzie kandydat Lewicy? 😎,Zukowska
Nie. Tamta już nie żyje.,Zukowska
W imieniu partii przepraszam. Zbędna buta i jakieś poczucie samozadowolenia.  po co takie słowa?,Zukowska
Totalnie. Zestaw za 30-35 zł to nie jest pozycja dla ubogich. Do tego przystanek w Maku na trasie to jedna z większych atrakcji wycieczek szkolnych. Już bardziej na jedzenie ludowe pasuje kebab z budki lub wietnamskie jedzenie. To tam stołują się osoby np. pracujące na budowach.,Zukowska
I będzie nim do końca Twojego. mojego i swojego życia zapewne.,Zukowska
Super. a jakieś dziennikarki to będą?,Zukowska
To zależy: jak się wije facet. to wiarygodny. jak kobieta. to histeryczka.,Zukowska
Podobno nieźle się na tym zarabia.,Zukowska
A odpal jakąś muzyczkę.,Zukowska
Nie. proszę Pana. nie dbam. Trzymam w budzie na łańcuchu. jak na Polaka przystało.,Zukowska
Kiedy był Pan ostatnio na Inżynierskiej?,Zukowska
Paaa…,Zukowska
Nie. politycy nie służą do bezkarnego oblewania ich inwektywami.,Zukowska
,Zukowska
O tak.Europejczycy kochają martwych Żydów. Żywy Żyd to kłopot #wyborcza https://wyborcza.pl/7,Zukowska
A nie wiem. Zależy. kto by ją prowadził.,Zukowska
I w dwa lata swoich rządów doprowadził do spadku poparcia dla tej partii o 30%. Faktycznie. jest tu bezkonkurencyjny.,Zukowska
Tak. a co?,Zukowska
To znaczy że rowerzyści mają nie hamować? Na kładce na której nie wydzieliliście drogi dla pieszych?,Zukowska
Słowo wybrać kojarzy się Panu z przymusem? Ciekawe.,Zukowska
Kolejny geniusz podatkowy. Na ryczałcie nie ma KUP.  Może jednak dziennikarze powinni przechodzić? 🤪,Zukowska
Kurde zimno. proszę Państwa.,Zukowska
My nie.,Zukowska
Nie jestem przekonana. że on w ogóle wejdzie do II tury.Karol Nawrocki kandydatem na Prezydenta RP! 🇵🇱 #Nawrocki2025,Zukowska
Jak wszyscy rzucą pracę i założą firmy. to komu będą dawać pracę przedsiębiorcy?,Zukowska
Nie mogli się umówić i iść do tej samej?,Zukowska
Ta na zdjęciu to nie jest ona.,Zukowska
Jakaś firma.,Zukowska
XXI wiek nie dotarł na polskie porodówki.Przywiązywanie nóg do łóżka 😳,Zukowska
A Pan się peeselowców na polowaniu zapyta 🤷🏻‍♀️,Zukowska
Taki jest najlepszy!,Zukowska
To jest niby to poparcie?Jest już @szymon_holownia i @trzaskowski_. niedługo dołączy do nich kandydatka lub kandydat @__Lewica. Mobilizacja. program i ciężka praca. to droga do zwycięstwa. Październik 2023 był dla nas. maj 2025 też będzie dla nas. Wygramy!,Zukowska
The graffiti has two spelling errors no native Polish speaker could ever possibly make.,Zukowska
Macie w dupie życie mieszkańców Pragi.,Zukowska
A nie wiem.,Zukowska
Nie. Na rządzie złożyliśmy uwagi. a w Sejmie będziemy zgłaszać poprawki. od ich przyjęcia uzależniając poparcie dla projektu.,Zukowska
Doprecyzujmy. którzy oni:  i  .Niebywałe. Drugi raz w Toku prezydent Poznania porównuje zasiadanie przez samorządowców w Radach Nadzorczych spółek miejskich do tego. że Dominika Kulczyk zasiada w RN różnych firm. Oni chyba nic nie rozumieją,Zukowska
Dziwny i niepotrzebny.,Zukowska
Pani redaktor zdziwiona. że członków 5 partii jest więcej niż członków 1 partii oraz że jest większa frekwencja wtedy. kiedy nawet osoby niepłacące składek mogą głosować. w dodatku esemesowo. x.com/domi_dlugosz/s…,Zukowska
No hej.,Zukowska
Nie ma obowiązku z niego korzystać.,Zukowska
Do Brukseli wieści docierają wolniej.,Zukowska
Drugiej części wystąpienia wysłuchałeś. czy zakłamujesz rzeczywistość?,Zukowska
No to jak nie chce. to co miałby robić w kampanii 🤷🏻‍♀️,Zukowska
Doskonale.,Zukowska
Średnia wieku 150. Tej siły już nic nie powstrzyma.,Zukowska
Nieprofesjonalne jest natomiast nazwanie tego badania badaniem PARTII. bo nie ma takich partii. jak KO czy 3D czy Lewica 🤷🏻‍♀️,Zukowska
Na tej zasadzie to każdy skrawek ziemi poza Afryką jest skolonizowany 🙄,Zukowska
Czyli dokładnie taki sam model działania. jak u Palikota. z tym że w deweloperce i na znacznie większe kwoty (1 mld zł zadłużenia wobec tylko 70 mln zł Palikota).,Zukowska
Nadużywania? Tylko 14% porodów w Polsce jest w znieczuleniu.,Zukowska
Taki kraj.,Zukowska
Niech zgadnę: brak stałych dochodów?,Zukowska
Najpilniej i najofiarniej pracują na ten duopol polskie media. Nie wiem. może dlatego. że opisywania polityki z punktu widzenia innego niż duopol jest trudniejsze. więc po co się wysilać.,Zukowska
🥶,Zukowska
…. nie dokonała się sama.,Zukowska
Sami Zieloni mają 2 tysiące.,Zukowska
No to tak samo jak w wolne od handlu niedziele!,Zukowska
Że jest ogromne społeczne poparcie dla tej ustawy i że jest także większość parlamentarna dla niego.,Zukowska
Bardzo ładne wykonanie!,Zukowska
Ona nie doradza. Ona jest ministrem konstytucyjnym w jego rządzie.,Zukowska
Co dalej? Prawda o moim mieście.,Zukowska
Jednym z przykładów na dyskredytowanie głosów kobiet w przestrzeni publicznej są tego typu wpisy.   Tak. głos przewodniczącej  w Warszawie oraz przewodniczącej Kolicyjnego Klubu Parlamentarnego Lewicy to jest głos lewicy. Do tych funkcji ludzie w partii mnie wybrali.Tu już Pani naprawdę przesadziła... Co dalej- może brawa dla Nawrockiego? Jeśli to głos Lewicy. a nie tylko AMŻ to kierunek na południe jest coraz wyraźniejszy. Smutne.,Zukowska
Będzie wspierać. Proszę nie robić reguły z jednostkowej wypowiedzi.,Zukowska
Nie dla wszystkich. jak widać.,Zukowska
Panu też polecam ukończenie szkoły podstawowej.,Zukowska
A z 10 lat. I nie snusy mnie z tego wyciągnęły.,Zukowska
Zagłosuje Pan na PiS?,Zukowska
O milionie zł na kampanię jakoś chętnie rozmawiała.,Zukowska
To ta rycerska rywalizacja. o której tyle mówił,Zukowska
Dlatego złożymy poprawki.#Lewica zagłosuje przeciw zamianom w przepisach o składce zdrowotnej dla przedsiębiorców. Szefowa klubu parlamentarnego @__Lewica @AM_Zukowska w rozmowie z @SurowKarol w @RadiowaJedynka mówi. że w proponowanym kształcie przepisy są nie do zaakceptowania  https://podcasty.polskieradio.pl/track/rozmowa-dnia/9abd690e-8d3e-4648-bcf1-b2a996c2b88f…,Zukowska
Z inicjatywy premiera. A on jej nie wyraża.,Zukowska
I to i to.,Zukowska
To nie hobby. To pracoholizm.,Zukowska
A to Pan się kolegów z Trzeciej Drogi pyta .,Zukowska
Tymczasem po wprowadzeniu 800+:Wreszcie! W październiku według prognoz analityków produkcja miała wzrosnąć o 1.8 proc.. a tymczasem mamy 4.7! I to mimo pogarszającej się wciąż sytuacji u naszych zachodnich sąsiadów.,Zukowska
Wiedza ekonomiczna dziennikarzy wysyłających innych na WOS. co o niej myślimy? 🤔Posłowie powinni przechodzić nie tylko test z WOS. ale też umieć rozróżniać przychody od dochodów x.com/AM_Zukowska/st…,Zukowska
Ideowość. (Nie zawsze to denotuje merytoryczność). Po prostu wiadomo. że on reprezentuje daną formację ideową. że spór z nim jest sporem o pryncypia. o wizję o kierunek kraju. Nie o jakieś partykularne elementy polityk państwa.,Zukowska
Ona.,Zukowska
Jakby wszyscy głosowali na Lewicę. to byśmy mieli premiera i nie byłoby takich dyskusji 🤓,Zukowska
Niemcom zresztą było i jest na rękę. że nie zamierzamy z nimi konkurować. tylko kupować od nich proszek do prania i samochody.,Zukowska
